No.,0_Steering_Wheel,1_Throttle,3_Steering_Wheel,4_Throttle,6_Steering_Wheel,105_Steering_Wheel,144_Steering_Wheel,147_Steering_Wheel,148_Throttle,P_vector_1,P_vector_2,P_vector_3,P_vector_4,Emotion_Real
6394,-4.131587328,1,-4.131587328,1,-4.116173279,2.766699826,1.889297557,1.889297557,1,6.13E-13,2.28E-15,0.99987066,0.000129357,2
6406,0.083068117,0.828089178,0.083068117,0.828089178,0.083068117,0.098451108,0.098451108,0.098451108,0.993267,4.32E-13,3.03E-13,0.9987993,0.001200689,2
6407,2.372585384,0.561859071,2.372585384,0.561859071,2.372585384,2.107839772,2.107839772,2.107839772,0.875740469,1.58E-12,6.04E-12,0.9991167,0.000883321,2
6411,0.65532611,0,0.65532611,0,0.65532611,0.65532611,0.65532611,0.65532611,0,3.54E-13,8.42E-13,0.99989605,0.000103909,2
6413,16.66131776,0.569989383,17.5336491,0.561859071,17.5336491,27.90018684,31.13309278,31.93825742,0.458544701,5.27E-12,4.72E-14,0.998968,0.00103201,2
6420,1.864674409,1,1.864674409,1,1.864674409,-4.257991957,-6.759189927,-6.780844094,1,1.73E-09,3.25E-09,1,1.40E-10,2
6427,-2.132465821,0,-2.132465821,0,-2.132465821,0.092297914,0.69224726,0.69224726,0.205579907,1.01E-12,6.37E-17,0.9999999,6.31E-08,2
6429,-1.510745511,0.878642201,-1.726174495,0.878642201,-1.726174495,-2.846766367,-2.973034087,-2.973034087,0.918378234,2.62E-12,8.39E-13,0.9997373,0.00026268,2
6439,1.741562938,0.980312049,1.218403844,0.980312049,1.218403844,-1.507668129,-1.510745511,-1.510745511,0.972454965,1.97E-16,3.59E-18,1,5.42E-09,2
6440,0.252281509,0,0.252281509,0,0.252281509,0.116910713,0.11383411,0.11383411,0.211461216,1.98E-12,1.02E-14,0.999972,2.81E-05,2
6446,-5.973959386,1,-5.973959386,1,0.978394731,33.41900038,27.99434204,24.43608006,1,5.04E-11,5.16E-13,0.99829215,0.00170788,2
6454,1.550752322,0.869910777,1.550752322,0.869910777,1.569217293,1.369187079,1.215326719,1.215326719,0,1.66E-11,6.79E-12,0.9998828,0.000117208,2
6456,-0.123063917,0.915593445,-0.123063917,0.915593445,-0.123063917,-0.123063917,-0.123063917,-0.123063917,0.926684916,6.68E-15,1.05E-16,1,6.37E-09,2
6458,1.31687373,1,1.31687373,1,1.31687373,-0.58148445,-0.615328475,-0.615328475,0.347972929,5.52E-15,3.36E-18,1,7.33E-09,2
6460,-0.116910713,0.990689814,-0.116910713,0.990689814,-0.116910713,-1.203018132,-1.107628529,-1.107628529,1,2.16E-15,7.93E-17,1,2.43E-09,2
6464,-0.353810298,0,-0.353810298,0,-0.353810298,2.206345507,2.243286374,2.243286374,0,1.03E-14,1.33E-15,0.9999999,6.49E-08,2
6469,-2.077057764,1,-2.077057764,1,-2.077057764,-2.338720532,-2.338720532,-2.338720532,1,3.22E-11,3.26E-10,1,4.12E-12,2
6476,0.415343329,0.3976174,0.415343329,0.3976174,0.498413463,0.513796912,0.513796912,0.513796912,0,1.09E-14,5.26E-16,0.9999994,6.29E-07,2
6484,0.738399018,0.956546843,0.738399018,0.956546843,0.738399018,0.596868071,-0.353810298,-0.559947432,0.98551482,1.85E-12,1.46E-15,1,3.94E-08,2
6485,-0.615328475,0.337734908,-0.615328475,0.337734908,-0.615328475,-0.615328475,-0.615328475,-0.615328475,0.915593445,1.07E-12,3.55E-14,0.99999964,4.05E-07,2
6489,0.027689366,1,0.027689366,1,0.027689366,0.024612769,0.024612769,0.024612769,1,3.99E-12,5.75E-15,0.9999944,5.54E-06,2
6491,2.387978777,1,2.387978777,1,2.387978777,3.327260874,3.308777125,3.308777125,1,9.60E-15,7.67E-16,0.9999995,5.30E-07,2
6501,-1.495358433,1,-1.495358433,1,-2.991513056,-5.340851211,-1.658466302,-1.658466302,1,3.32E-15,3.07E-16,1,1.13E-09,2
6507,0.086144714,0.784378171,0.086144714,0.784378171,0.086144714,0.086144714,0.086144714,0.083068117,0.869910777,8.27E-17,7.18E-17,1,1.95E-10,2
6510,1.301487592,0.918378234,-1.526132759,0.821964324,-1.526132759,-3.182478677,-3.182478677,-3.182478677,0.803353727,3.63E-13,1.37E-08,1,4.78E-10,2
6513,180.0533055,0.990689814,180.0533055,0.990689814,180.0533055,180.0533055,180.0533055,180.0533055,1,5.39E-13,7.41E-09,1,4.32E-12,2
6531,1.895453344,0.694058895,1.895453344,0.694058895,1.895453344,1.347646178,-0.13844693,-0.13844693,0.79391247,6.24E-13,1.96E-10,1,2.65E-10,2
6542,0.135370327,0,0.135370327,0,0.135370327,0.227668583,0.227668583,0.227668583,0,2.11E-10,1.41E-08,1,4.48E-11,2
6559,1.153784469,1,1.153784469,1,1.153784469,2.166326917,1.698475503,1.698475503,1,2.84E-12,1.04E-07,0.9999999,5.93E-11,2
6564,-1.82774037,0.38787514,-1.82774037,0.38787514,-1.82774037,-2.329484633,-2.317170327,-2.317170327,0.672789395,4.79E-12,9.28E-09,1,2.43E-10,2
6567,-2.37566396,1,-2.37566396,1,-2.37566396,-2.37566396,-2.37566396,-2.37566396,1,4.65E-12,2.04E-07,0.99999976,1.12E-09,2
6568,-1.261484024,0.977700114,-1.006087322,0.993267,-1.006087322,1.824662477,4.187080228,4.187080228,0.998400807,9.09E-13,5.29E-08,1,3.05E-10,2
6574,-3.6014696,1,-3.173237827,1,-3.173237827,-2.643528777,-4.16858214,-4.16858214,1,2.39E-13,1.28E-09,1,9.91E-11,2
6580,0.65532611,0.368129671,0.65532611,0.368129671,0.65532611,0.65532611,0.65532611,0.65532611,0.368129671,2.72E-12,6.37E-09,1,1.02E-09,2
6596,0.086144714,1,0.086144714,1,0.086144714,0.086144714,0.086144714,0.086144714,1,6.62E-13,9.64E-10,1,1.64E-10,2
6600,0.107680916,0,0.107680916,0,0.107680916,1.867752303,1.867752303,1.867752303,0.541229308,6.76E-13,1.74E-09,1,2.83E-11,2
6604,-0.723015099,1,-0.723015099,1,0.87993355,7.328629921,-1.849285112,-1.849285112,1,2.60E-13,7.98E-10,1,2.14E-12,2
6615,-2.37566396,0.363129735,-2.37566396,0.363129735,-2.37566396,-2.37566396,-2.37566396,-2.37566396,0.765023112,1.53E-13,2.74E-10,1,3.67E-12,2
6621,-1.815429138,0,-1.815429138,0,-1.815429138,-1.815429138,-1.815429138,-1.815429138,0,5.88E-11,8.11E-10,1,1.89E-12,2
6622,-1.544597388,0.024407953,-1.544597388,0.024407953,-1.544597388,-0.439956618,2.061667102,2.061667102,0.086428814,5.39E-13,5.92E-10,1,1.31E-10,2
6629,-7.248132167,0.347972929,-7.248132167,0.347972929,-7.248132167,-17.53683795,-18.81910442,-18.81910442,0.002827748,2.92E-12,2.49E-09,1,1.93E-10,2
6634,-41.80035932,0.031522881,-41.80035932,0.031522881,-41.80035932,-41.80035932,-41.80035932,-41.80035932,1,1.69E-11,3.55E-08,1,5.05E-09,2
6642,-0.083068117,0,-0.083068117,0,-0.252281509,-0.381500115,0.196902451,0.196902451,0,1.72E-11,1.61E-08,1,2.41E-11,2
6644,0.415343329,0,0.415343329,0,0.415343329,0.415343329,0.415343329,0.415343329,0.704520822,5.06E-12,1.27E-07,0.9999999,4.84E-09,2
6648,0.230745196,0,0.172289578,0,0.172289578,-0.046148946,-0.012306385,0.135370327,0,1.25E-10,2.48E-06,0.9999975,4.15E-10,2
6653,-0.57533101,0,-0.26151137,0,-0.26151137,0.369193534,0.369193534,0.369193534,0,1.66E-13,6.72E-09,1,5.66E-11,2
6659,0.65532611,0.368129671,0.65532611,0.368129671,0.65532611,0.65532611,0.65532611,0.65532611,0.368129671,3.62E-12,3.61E-08,1,5.16E-11,2
6661,0.061531932,0.932183385,0.061531932,0.932183385,0.061531932,-1.070704136,-1.267638446,-1.267638446,0.969821692,4.95E-11,4.66E-08,1,1.20E-08,2
6663,-2.775938115,1,-2.775938115,1,-2.775938115,-3.98670373,-4.405998516,-4.405998516,1,7.78E-14,1.58E-09,1,8.91E-11,2
6665,-0.375346803,0.010074752,-0.375346803,0.010074752,-0.375346803,-0.375346803,-0.375346803,-0.375346803,0.017267888,7.53E-13,1.74E-09,1,1.79E-10,2
6666,-2.606579375,0.169521064,-2.606579375,0.169521064,-2.606579375,-2.649687125,-2.889880775,-2.889880775,0.803353727,1.40E-13,4.75E-08,1,1.05E-11,2
6670,-0.541487199,0.74194181,-0.541487199,0.74194181,-0.541487199,-1.381496263,-1.381496263,-1.381496263,0.31165567,8.68E-14,3.55E-09,1,4.25E-11,2
6675,-3.650772229,0.869910777,-3.650772229,0.869910777,-3.650772229,-3.231764236,-2.686637552,-2.517288371,0.864045799,2.16E-13,8.77E-10,1,1.27E-10,2
6679,0.172289578,1,0.172289578,1,0.172289578,-1.415346689,-1.470739212,-1.470739212,1,5.93E-12,5.32E-08,1,5.62E-09,2
6686,-0.279971113,0,-0.279971113,0,-0.279971113,-0.279971113,1.723096773,1.723096773,0,2.21E-13,5.58E-09,1,9.24E-11,2
6692,44.10054097,0.993267,44.10054097,0.993267,44.10054097,44.95236805,43.84695396,43.84695396,1,1.27E-12,1.49E-08,1,2.57E-10,2
6696,2.520367289,1,2.391057354,1,2.391057354,2.387978777,2.387978777,2.387978777,1,3.63E-13,1.68E-07,0.9999999,6.35E-10,2
6697,-2.240207968,0.995837271,-2.240207968,0.995837271,-2.240207968,-2.936076491,-3.582981413,-3.582981413,0.945794284,1.63E-13,3.47E-09,1,2.20E-10,2
6704,-1.633845544,0,-1.633845544,0,-1.633845544,-1.54767494,-1.54767494,-1.54767494,0,4.78E-13,1.04E-07,0.9999999,2.74E-09,2
6710,2.846766367,1,2.846766367,1,2.846766367,1.289178749,-0.849164773,-0.849164773,1,4.51E-13,2.34E-06,0.9999976,1.30E-10,2
6711,9.391673454,1,9.391673454,1,9.391673454,31.37693706,34.86246857,35.14449989,1,4.35E-13,1.84E-09,1,1.02E-10,2
6713,2.267914131,0.837204337,2.267914131,0.837204337,2.267914131,2.267914131,2.252521762,2.252521762,0,7.21E-14,1.02E-09,1,2.33E-11,2
6717,-1.907765088,0.38787514,-1.907765088,0.38787514,-1.907765088,-1.907765088,-1.907765088,-1.907765088,0.38787514,5.71E-12,1.10E-07,0.9999999,2.43E-10,2
6742,-0.012306385,0.953869879,-0.012306385,0.953869879,-0.159983158,-1.267638446,-0.772243896,-0.772243896,0.977700114,3.03E-15,1.74E-10,1,3.54E-11,2
6744,-1.569217293,0,-1.569217293,0,-1.569217293,-1.569217293,-1.569217293,-1.569217293,0.812703788,1.76E-14,1.00E-08,1,1.45E-10,2
6745,-1.344568967,0.915593445,-1.033780083,0.915593445,-1.033780083,-2.477262953,-2.923757406,-2.923757406,0.915593445,1.20E-13,3.19E-08,1,2.88E-09,2
6753,2.043198205,0.735244751,2.043198205,0.735244751,1.840051603,0.673786685,-0.203055678,-0.203055678,0.711433172,2.48E-13,1.65E-08,1,6.19E-10,2
6754,2.38490003,0,2.38490003,0,2.38490003,2.38490003,2.38490003,2.38490003,0.052479357,1.27E-12,1.72E-07,0.9999999,1.51E-09,2
6755,1.298410381,1,1.298410381,1,1.298410381,1.618457784,1.575372397,1.575372397,1,1.60E-06,1.20E-05,0.9999864,2.07E-08,2
6767,44.73120766,0.969821692,44.73120766,0.969821692,44.73120766,51.68785188,74.8866809,74.8866809,1,5.44E-05,9.31E-06,0.999936,3.18E-07,2
6772,-1.96624643,0.48542136,-1.96624643,0.48542136,-1.96624643,-2.317170327,-2.317170327,-2.317170327,0.821964324,0.000198725,2.33E-06,0.99979836,6.25E-07,2
6778,-0.439956618,0,-0.439956618,0,-0.439956618,-0.439956618,-0.439956618,-0.439956618,0.234635413,2.33E-06,2.54E-07,0.99999726,1.61E-07,2
6780,0.350733663,0.993267,0.350733663,0.993267,0.350733663,-0.319967297,-0.181519407,-0.181519407,0.980312049,0.000122296,0.000428224,0.9994468,2.70E-06,2
6801,2.406450918,0,2.406450918,0,2.351034837,-1.76618472,-1.907765088,-1.907765088,0,7.41E-06,4.51E-05,0.99994683,6.37E-07,2
6804,-0.556870734,0.852208078,-0.556870734,0.852208078,-0.556870734,-0.313814028,-0.313814028,-0.313814028,0,3.98E-05,4.50E-05,0.9999149,3.01E-07,2
6814,-3.219442761,0.998400807,-3.219442761,0.998400807,-3.219442761,-3.684669004,-3.542925437,-3.542925437,0.998400807,8.63E-05,9.92E-05,0.9998087,5.82E-06,2
6830,5.779336825,0.507278681,5.779336825,0.507278681,5.779336825,5.779336825,5.779336825,5.779336825,0.672789395,7.79E-06,2.41E-06,0.99998987,1.73E-08,2
6835,-1.710786052,0,-1.710786052,0,-1.710786052,-1.710786052,-1.710786052,-1.710786052,0,1.84E-05,4.51E-05,0.99993634,1.15E-07,2
6836,-2.474184035,0.132041946,-2.474184035,0.132041946,-2.474184035,-2.378742707,-2.37566396,-2.37566396,0.363129735,3.35E-05,1.19E-06,0.99996495,3.22E-07,2
6838,-2.828289105,0.982916951,-2.828289105,0.982916951,-2.828289105,-3.472060141,-3.487465314,-3.487465314,0.982916951,5.95E-05,8.23E-05,0.99985754,6.34E-07,2
6841,-12.12096364,0.187718421,-12.12096364,0.187718421,-12.12096364,-10.90838561,-11.87374751,-11.87374751,0.150950924,0.000135439,4.57E-06,0.99985874,1.24E-06,2
6846,-2.489578282,0,-2.489578282,0,-2.489578282,1.40303742,-3.025392077,-3.025392077,0.316928059,2.44E-05,8.93E-06,0.9999666,1.27E-07,2
6861,-0.375346803,0.010074752,-0.375346803,0.010074752,-0.375346803,-0.375346803,-0.375346803,-0.375346803,0.017267888,2.44E-05,1.12E-05,0.9999621,2.29E-06,2
6863,-3.472060141,0.977700114,-3.472060141,0.977700114,-3.472060141,-3.472060141,-3.472060141,-3.472060141,0.977700114,1.67E-05,1.33E-05,0.9999697,3.41E-07,2
6864,1.504590577,0,1.504590577,0,1.563062359,-2.877562373,-2.277149518,-2.277149518,0,1.91E-05,2.95E-05,0.9999511,2.89E-07,2
6867,-0.66763316,1,-0.66763316,1,-0.889164158,0.763013459,0.803012162,0.803012162,1,1.45E-05,3.51E-05,0.9999486,1.78E-06,2
6876,1.483048737,1,1.483048737,1,1.483048737,-1.830818093,-3.909646115,-3.909646115,1,3.97E-06,0.000142317,0.999853,6.90E-07,2
6878,-2.541919883,0.869910777,-2.686637552,0.869910777,-2.686637552,-3.894235139,-3.894235139,-3.894235139,0.864045799,1.78E-05,3.92E-06,0.9999783,1.56E-08,2
6891,-1.590759815,0.169521064,-1.790806844,0.187718421,-1.790806844,-0.92608693,0.852241642,0.852241642,0.449417353,7.17E-06,2.14E-05,0.99997103,4.42E-07,2
6893,-0.535333802,0.038558919,-0.535333802,0.038558919,-0.535333802,-0.535333802,-0.535333802,-0.535333802,0.038558919,4.73E-06,3.05E-05,0.99996376,9.66E-07,2
6897,-0.055378738,0,-0.055378738,0,-0.055378738,-0.664556419,-0.723015099,-0.723015099,0,4.69E-06,9.94E-06,0.99998534,8.15E-08,2
6898,0.415343329,0.818887293,0.415343329,0.65834552,0.415343329,0.415343329,0.498413463,0.498413463,0,6.88E-06,1.12E-06,0.9999918,2.00E-07,2
6899,-2.434159641,0.295663983,-2.434159641,0.295663983,-2.434159641,-2.434159641,-2.252521762,-2.086292469,0.65834552,5.35E-06,2.45E-07,0.9999944,2.90E-08,2
6904,0.369193534,0,0.369193534,0,0.369193534,0.356886954,-0.13844693,-0.13844693,0,2.92E-06,3.84E-06,0.9999933,1.57E-08,2
6906,-0.030765961,1,-0.030765961,1,-0.030765961,0.892241027,0.519950309,0.519950309,1,7.51E-05,3.36E-06,0.9999213,1.58E-07,2
6908,-2.991513056,0.353051633,-3.345744964,0.812703788,-3.345744964,-1.82774037,2.203267101,2.203267101,1,0.00023371,2.10E-06,0.99976414,2.31E-08,2
6915,1.298410381,0.956546843,1.298410381,0.956546843,1.298410381,0.916856237,0.895317896,0.895317896,0.993267,7.64E-05,9.49E-05,0.99982685,1.99E-06,2
6919,-1.812351244,0,-1.806195628,0,-1.806195628,-1.76618472,-1.76618472,-1.76618472,0,1.77E-05,1.85E-05,0.9999627,1.10E-06,2
6924,-8.972163575,1,-8.972163575,1,-8.972163575,-4.671235089,-4.671235089,-4.671235089,1,0.000586662,6.84E-06,0.999405,1.48E-06,2
6926,-0.467646648,0.872830033,-0.467646648,0.872830033,-0.467646648,-0.467646648,-0.467646648,-0.467646648,0.932183385,1.08E-05,7.07E-06,0.9999815,6.82E-07,2
6930,-1.043011118,0,-1.043011118,0,-1.043011118,-1.043011118,-1.043011118,-1.043011118,0,0.001215118,1.09E-05,0.9987729,1.00E-06,2
6939,2.021651414,1,2.261757149,1,2.261757149,2.317170327,0.793781639,0.378423459,1,5.91E-06,5.93E-06,0.99998724,8.61E-07,2
6943,-1.569217293,0,-1.569217293,0,-1.569217293,-1.569217293,-1.569217293,-1.569217293,0.890162826,0.000114395,4.96E-05,0.99983585,1.54E-07,2
6946,-2.477262953,0,-2.477262953,0,-2.477262953,-2.012417222,-1.864674409,-1.864674409,0,0.000509861,1.00E-05,0.99947935,7.59E-07,2
6949,3.419684057,0.199662626,3.475141107,0.163354725,3.475141107,6.47157572,8.521992891,8.521992891,0.169521064,5.94E-12,3.92E-11,1,5.30E-11,2
6953,0.086144714,1,0.086144714,1,0.086144714,0.233821809,0.329197201,0.329197201,1,9.18E-11,9.03E-09,1,2.86E-08,2
6960,-0.639942362,0.982916951,-0.639942362,0.982916951,-0.639942362,-1.224558094,-1.224558094,-1.224558094,0.980312049,9.26E-11,3.78E-10,1,3.98E-09,2
6974,0.009229788,0.995837271,0.009229788,0.995837271,0.116910713,0.726091883,0.69224726,0.58148445,0.993267,1.86E-10,3.26E-10,1,1.40E-09,2
6976,0.270741252,0.725111425,0.270741252,0.725111425,0.270741252,0.332273835,0.476876701,0.476876701,0.821964324,1.03E-10,1.68E-10,1,2.59E-10,2
6978,-1.972402558,0,-1.972402558,0,-1.972402558,-1.972402558,-1.972402558,-1.972402558,0,9.45E-11,8.52E-11,1,1.02E-11,2
6984,-9.954742567,0.995837271,-9.954742567,0.995837271,-10.34091833,-10.90838561,-14.36046283,-14.67268789,0,1.19E-11,8.72E-13,1,1.08E-11,2
6994,-2.338720532,0.569989383,-2.338720532,0.569989383,-2.338720532,-2.406450918,-2.440317135,-2.440317135,1,3.35E-11,9.83E-13,1,4.08E-11,2
6995,-2.572709743,1,-2.572709743,1,-2.572709743,-3.231764236,-3.324180249,-3.228683952,1,2.42E-11,4.89E-11,1,1.91E-10,2
7006,-3.108553241,0.915593445,-3.108553241,0.915593445,-3.108553241,-3.324180249,-2.849845968,-2.846766367,0.915593445,6.08E-12,9.49E-12,1,3.31E-11,2
7012,7.703401604,1,7.703401604,1,7.703401604,6.858184404,6.858184404,6.858184404,1,1.10E-12,1.10E-12,1,2.65E-11,2
7016,-1.873908089,0,-1.873908089,0,-1.873908089,-1.649233475,-1.147630304,-1.147630304,0.024407953,1.04E-10,2.82E-12,1,8.42E-11,2
7021,-1.790806844,0.901547909,-1.633845544,0.893021643,-1.633845544,-1.953934514,-2.055510803,-2.055510803,0.909999669,6.73E-12,4.65E-12,1,4.57E-12,2
7032,5.9677797,0.864045799,5.9677797,0.864045799,5.9677797,6.446840587,5.884364178,5.272939191,0.864045799,1.42E-12,8.71E-13,1,4.53E-11,2
7037,-2.939156091,0.934920907,-2.939156091,0.934920907,-2.939156091,-2.936076491,-2.936076491,-2.936076491,0.895872116,4.05E-11,3.46E-12,1,2.04E-11,2
7045,-1.910842982,0,-1.910842982,0,-1.910842982,-1.910842982,-1.910842982,-1.910842982,0,6.97E-09,3.85E-10,1,3.18E-10,2
7047,3.037711845,0.643682837,3.037711845,0.643682837,3.037711845,2.99767294,2.99767294,2.99767294,0.74194181,5.24E-11,2.92E-11,1,7.48E-12,2
7053,3.965127066,0.70104605,3.965127066,0.70104605,3.965127066,14.73264792,22.43331817,22.43331817,0.665594399,4.01E-11,1.71E-09,0.9999999,9.55E-08,2
7056,-9.60623899,1,-9.60623899,1,-9.60623899,-4.671235089,-4.671235089,-4.671235089,1,2.43E-11,1.14E-10,1,1.48E-10,2
7057,-1.043011118,0.494233727,-1.043011118,0.812703788,-1.043011118,2.129387586,2.489578282,2.489578282,1,1.32E-10,1.70E-11,1,5.63E-09,2
7064,1.95085645,0.725111425,1.95085645,0.725111425,1.95085645,2.668162168,1.864674409,1.864674409,0.758484423,4.10E-11,3.92E-12,1,1.66E-10,2
7078,-0.286124361,0.458544701,-0.809165815,0.48099345,-0.809165815,-1.898531237,-1.636923096,-1.544597388,0.809597135,1.92E-13,7.45E-13,1,8.29E-12,2
7087,1.904687195,0.545390606,2.123230946,0.545390606,2.123230946,3.160916693,3.31185775,3.31185775,0.578051984,4.99E-12,7.40E-12,1,1.96E-11,2
7090,-3.931221415,1,-3.931221415,1,-3.931221415,-1.781573505,0.796858423,0.796858423,1,1.22E-12,8.91E-12,1,2.48E-12,2
7094,1.556907426,1,1.556907426,1,1.556907426,-0.839934251,1.778495782,1.778495782,1,7.82E-12,2.83E-11,1,2.29E-10,2
7096,-2.775938115,1,-2.775938115,1,-2.775938115,-3.672342749,-4.39058037,-4.405998516,1,5.10E-12,1.52E-10,1,4.02E-10,2
7097,-0.664556419,0,-0.664556419,0,-0.664556419,-0.578407752,-0.193825838,-0.193825838,0,1.36E-12,4.81E-12,1,7.55E-10,2
7101,0.187672612,0.347972929,0.187672612,0.347972929,0.187672612,-0.175366191,-0.175366191,-0.175366191,0.169521064,7.43E-12,1.75E-12,1,2.76E-12,2
7102,1.741562938,0,1.741562938,0,1.741562938,1.741562938,1.741562938,1.741562938,0,2.91E-11,1.75E-08,0.9999999,1.43E-07,2
7120,-0.24305167,0.959216416,-0.24305167,0.959216416,-0.24305167,-0.24305167,-0.24305167,-0.24305167,0.964533627,1.21E-12,8.16E-12,1,1.40E-11,2
7124,-0.381500115,0,-0.381500115,0,-0.381500115,1.72001905,2.147857166,2.147857166,0,1.42E-11,6.11E-12,1,2.64E-13,2
7125,-2.772858685,0.864045799,-2.772858685,0.864045799,-2.772858685,-2.714350884,-3.25024696,-3.25024696,0.864045799,4.49E-12,6.06E-11,1,1.70E-10,2
7141,-2.391057354,0,-2.391057354,0,-2.391057354,-2.270992536,-1.870830196,-1.864674409,0,9.20E-12,1.39E-09,1,2.58E-11,2
7152,-1.043011118,0,-1.043011118,0,-1.043011118,-1.043011118,-1.043011118,-1.043011118,0,3.48E-09,9.43E-10,1,4.83E-09,2
7155,24.45914907,0.964533627,24.45914907,0.964533627,24.45914907,1.276869992,1.923154726,1.923154726,0.972454965,7.79E-11,4.80E-12,1,2.56E-10,2
7156,-1.744640661,0,-1.744640661,0,-1.744640661,-1.744640661,-1.744640661,-1.744640661,0,2.96E-11,6.60E-11,1,6.39E-11,2
7157,-2.828289105,0.995837271,-2.828289105,0.995837271,-2.828289105,-2.391057354,-2.862164199,-2.862164199,0.995837271,5.87E-12,9.36E-11,1,7.24E-09,2
7158,-0.944548401,0,-0.944548401,0,-0.941471532,-1.043011118,-1.043011118,-1.043011118,0,2.42E-11,6.80E-12,1,1.60E-10,2
7164,-3.345744964,1,-3.345744964,1,-3.345744964,-2.73282678,-2.73282678,-2.73282678,0.956546843,5.80E-12,8.35E-13,1,1.52E-10,2
7174,-1.252252478,0.972454965,-1.252252478,0.972454965,-1.252252478,0.630712138,0.630712138,0.615328475,0.975081086,3.12E-10,1.25E-11,1,1.40E-10,2
7178,-1.212249508,0.878642201,-1.212249508,0.878642201,-1.212249508,-2.19095365,-2.828289105,-2.846766367,0.878642201,3.81E-11,5.50E-08,0.9999999,4.98E-09,2
7182,-0.221515357,0.093078084,-0.221515357,0.093078084,-0.175366191,-0.175366191,-0.175366191,-0.175366191,1,1.27E-11,1.07E-12,1,1.83E-11,2
7185,-0.375346803,0.240343273,-0.375346803,0.240343273,-0.375346803,-0.375346803,-0.375346803,-0.375346803,0.010074752,3.40E-10,3.26E-11,1,4.45E-10,2
7192,-2.954555118,0.982916951,-2.954555118,0.982916951,-2.954555118,-3.487465314,-3.487465314,-3.487465314,0.982916951,1.35E-11,3.94E-10,1,1.74E-12,2
7195,-2.517288371,0,-2.517288371,0,-2.517288371,-1.513822892,-1.159938634,-1.159938634,0,1.75E-12,5.59E-11,1,5.32E-11,2
7196,3.019232193,0.553659856,3.019232193,0.553659856,3.019232193,2.181718604,1.621535336,1.101474449,0.765023112,5.08E-12,1.07E-09,1,1.56E-10,2
7199,0.476876701,0,0.476876701,0,0.476876701,0.476876701,0.476876701,0.476876701,0,1.88E-10,6.67E-10,1,8.63E-11,2
7201,2.387978777,0.651041925,2.387978777,0.651041925,2.387978777,2.452632294,1.076858215,1.076858215,0.65834552,4.97E-11,5.14E-11,1,1.78E-11,2
7202,-1.953934514,0.066202387,-1.953934514,0.066202387,-1.953934514,-1.953934514,-1.953934514,-1.953934514,0.052479357,6.94E-12,4.85E-12,1,6.43E-11,2
7203,-0.406113319,1,-0.406113319,1,-0.406113319,-1.249175353,-1.252252478,-1.252252478,1,1.17E-11,3.98E-12,1,5.56E-12,2
7213,-1.187632591,0.918378234,-1.187632591,0.918378234,-1.187632591,-0.698400828,2.046276269,2.046276269,1,1.25E-10,3.51E-11,1,3.07E-10,2
7214,54.8154587,0.869910777,54.8154587,0.869910777,54.8154587,54.8154587,54.8154587,54.8154587,0.837204337,1.31E-12,1.67E-11,1,1.44E-12,2
